Time,lastUpdateId,Mid-Price,WM-Price,CJP,alpha,bestBid,bestAsk,price,quantity
2022-07-14 21:13:48.545807,21095988802,20532.515,20533.419200630044,20532.8096055508,4.9542445555364096e-5,20531.55,20533.48,"[-3.91992,-3.87119,-3.8300199999999998,-3.82802,-3.77042,-0.7255600000000001,-0.7153400000000001,-0.70764,-0.70277,-0.38042,-0.21842,-0.20842,-0.19868,-0.18406999999999998,-0.17919999999999997,-0.17700999999999997,-0.16616999999999998,-0.11617,-0.10837999999999999,-9.838e-2,3.2e-3,4.23e-3,2.3100000000000002e-2,4.309e-2,4.809e-2,6.570000000000001e-2,0.1233,0.12571000000000002,0.15155000000000002,0.27308,0.41708,0.44129,0.44449,0.45449,0.49449,0.54655,0.55655,0.56019,0.56219,0.5636099999999999]","[20529.43,20529.67,20529.79,20529.92,20530.0,20530.05,20530.09,20530.14,20530.3,20530.34,20530.51,20530.53,20530.71,20530.72,20530.74,20530.9,20531.07,20531.08,20531.54,20531.55,20533.48,20533.55,20533.62,20533.63,20534.02,20534.11,20534.12,20534.25,20534.27,20534.28,20534.29,20534.32,20534.37,20534.43,20534.45,20534.46,20534.59,20534.66,20534.89,20535.0]"
2022-07-14 21:13:49.486042,21095989261,20534.625,20534.396296296298,20533.617018867044,1.0321642130255638e-4,20534.15,20535.1,"[-0.42883,-0.42016,-0.39172999999999997,-0.38173999999999997,-0.23773999999999998,-0.23373999999999998,-0.23218999999999998,-0.18345999999999998,-0.18044,-0.12283999999999999,-0.10085,-7.622e-2,-6.622e-2,-5.138e-2,-4.134e-2,-2.456e-2,-2.256e-2,-2.203e-2,-1.043e-2,-7.0e-3,2.0e-2,5.1879999999999996e-2,0.24957000000000001,0.25957,0.33452000000000004,0.53998,1.07951,1.08151,1.08551,1.09462,1.1496499999999998,1.28717,1.3621299999999998,1.5221299999999998,1.5599299999999998,1.5759599999999998,1.72104,2.07861,2.1362099999999997,2.14321]","[20531.68,20531.73,20532.0,20532.18,20532.29,20532.32,20532.53,20532.75,20532.94,20532.95,20532.96,20533.12,20533.13,20533.16,20533.17,20533.43,20533.59,20533.6,20533.61,20534.15,20535.1,20535.11,20535.78,20535.97,20536.17,20536.19,20536.2,20536.23,20536.39,20536.41,20536.42,20536.43,20536.44,20536.45,20536.98,20537.02,20537.13,20537.14,20537.15,20537.16]"
2022-07-14 21:13:50.670618,21095989429,20534.41,20534.228004866178,20533.822791363586,1.2274573441345093e-4,20534.19,20534.63,"[-0.49826000000000004,-0.48365,-0.47498,-0.44655,-0.41284,-0.26884,-0.26729,-0.21856000000000003,-0.16096000000000002,-0.15123000000000003,-0.12660000000000002,-0.11660000000000002,-0.10176000000000002,-8.012000000000001e-2,-7.233e-2,-7.13e-2,-6.83e-2,-1.83e-2,-3.71e-3,-7.1e-4,7.51e-3,8.51e-3,1.8500000000000003e-2,2.901e-2,3.9720000000000005e-2,0.23741,0.24741000000000002,0.78694,0.78894,0.84397,0.84797,0.93203,0.98759,1.12511,1.19521,1.35521,1.40521,1.4086500000000002,1.4464500000000002,1.4624800000000002]","[20531.62,20531.68,20531.73,20531.74,20532.18,20532.32,20532.53,20532.94,20532.95,20532.96,20533.12,20533.13,20533.17,20533.18,20533.55,20533.61,20533.8,20533.81,20534.15,20534.19,20534.63,20535.03,20535.1,20535.76,20535.77,20535.78,20535.97,20536.2,20536.23,20536.38,20536.39,20536.41,20536.42,20536.43,20536.44,20536.45,20536.6,20536.62,20536.98,20537.02]"
2022-07-14 21:13:51.936038,21095989589,20534.915,20534.405261806984,20534.3353751261,1.0993645693196876e-4,20534.15,20535.68,"[-0.8996599999999999,-0.8826599999999999,-0.8739899999999999,-0.84556,-0.70156,-0.7000099999999999,-0.6512799999999999,-0.5936799999999999,-0.5739099999999999,-0.5639099999999999,-0.55636,-0.22036,-0.2155,-0.21447,-0.21147,-0.16146999999999997,-0.14201999999999998,-0.13473,-3.6359999999999996e-2,-1.3e-2,6.492e-2,0.12097000000000001,0.12197000000000001,0.12544,0.13544,0.67497,0.67697,0.68097,0.76503,0.76646,0.90398,1.06398,1.06742,1.10522,1.12125,1.1913500000000001,1.54892,1.6065200000000002,1.61352,1.61593]","[20531.54,20531.68,20531.73,20532.18,20532.32,20532.53,20532.94,20532.96,20533.12,20533.13,20533.28,20533.29,20533.55,20533.61,20533.8,20533.81,20533.82,20533.83,20533.84,20534.15,20535.68,20535.69,20535.7,20535.75,20535.97,20536.2,20536.23,20536.39,20536.41,20536.42,20536.43,20536.45,20536.62,20536.98,20537.02,20537.13,20537.14,20537.15,20537.16,20537.35]"
2022-07-14 21:13:53.007389,21095989723,20534.934999999998,20534.24875249368,20534.14972502556,1.2134517542858692e-4,20534.23,20535.64,"[-0.7705500000000001,-0.72055,-0.7118800000000001,-0.71135,-0.6829200000000001,-0.5389200000000001,-0.53737,-0.48864,-0.43104000000000003,-0.41127,-0.40127,-0.39807000000000003,-6.207000000000001e-2,-6.1040000000000004e-2,-5.804e-2,-4.71e-2,-3.737e-2,-1.401e-2,-1.01e-3,-1.0e-3,7.419e-2,0.15344000000000002,0.15691000000000002,0.16691000000000003,0.17321000000000003,0.7127399999999999,0.7147399999999999,0.7187399999999999,0.7278499999999999,0.7292799999999999,0.8667999999999999,1.0268,1.03024,1.08527,1.1602299999999999,1.23518,1.31013,1.36013,1.3979300000000001,1.41396]","[20531.64,20531.68,20531.72,20531.73,20532.18,20532.32,20532.53,20532.94,20532.96,20533.12,20533.18,20533.28,20533.55,20533.61,20533.82,20533.83,20533.84,20534.15,20534.18,20534.23,20535.64,20535.65,20535.75,20535.97,20536.19,20536.2,20536.23,20536.39,20536.41,20536.42,20536.43,20536.45,20536.62,20536.76,20536.77,20536.78,20536.79,20536.8,20536.98,20537.02]"
2022-07-14 21:13:54.884046,21095990172,20533.79,20533.36106187695,20533.219219618004,1.527652372109633e-4,20532.94,20534.64,"[-1.07141,-1.06141,-0.99131,-0.9163600000000001,-0.78815,-0.63826,-0.63626,-0.37516,-0.37323,-0.37003,-0.36803,-0.31803000000000003,-0.31603000000000003,-0.29903,-0.29036,-0.28983000000000003,-0.25068,-0.10668,-0.10513,-5.64e-2,0.17131,0.19654,0.31738,0.32223999999999997,0.33685,0.34564999999999996,0.34623,0.39622999999999997,0.40351,0.40451,0.56651,0.61798,0.62145,0.63145,0.64084,1.18037,1.18237,1.18437,1.1858,1.49886]","[20530.51,20530.62,20530.66,20530.68,20530.69,20530.74,20530.82,20531.01,20531.2,20531.21,20531.28,20531.35,20531.54,20531.68,20531.72,20531.73,20532.18,20532.32,20532.53,20532.94,20534.64,20534.65,20534.73,20534.85,20534.87,20534.9,20534.91,20535.24,20535.56,20535.58,20535.61,20535.65,20535.75,20535.97,20536.05,20536.2,20536.23,20536.31,20536.42,20536.43]"
2022-07-14 21:13:56.040378,21095990377,20533.84,20533.154216273335,20533.032700482945,3.9503840994166205e-5,20533.1,20534.58,"[-0.52544,-0.52344,-0.47343999999999997,-0.47143999999999997,-0.44208,-0.42507999999999996,-0.41640999999999995,-0.41587999999999997,-0.38744999999999996,-0.24344999999999997,-0.23410999999999998,-0.23256,-0.18383,-0.18305,-0.16918999999999998,-0.12062999999999999,-0.11184999999999999,-0.10185,-9.942e-2,-1.04e-3,2.735e-2,4.315e-2,0.10672999999999999,0.14001,0.14243999999999998,0.1473,0.16191,0.17071,3.33405,3.49605,3.54752,3.55099,3.56034,3.57034,4.10987,4.11187,4.1138699999999995,4.1152999999999995,4.42836,4.58836]","[20531.21,20531.28,20531.35,20531.53,20531.54,20531.68,20531.72,20531.73,20532.18,20532.19,20532.32,20532.53,20532.62,20532.85,20532.94,20532.95,20533.07,20533.08,20533.09,20533.1,20534.58,20534.59,20534.6,20534.63,20534.65,20534.85,20534.87,20534.9,20535.58,20535.61,20535.65,20535.75,20535.91,20535.97,20536.2,20536.23,20536.31,20536.42,20536.43,20536.45]"
2022-07-14 21:13:57.119461,21095990605,20533.9,20533.557898773008,20533.078029669137,3.4887282390705464e-5,20533.55,20534.25,"[-0.53469,-0.52495,-0.47495,-0.47295,-0.44359,-0.42658999999999997,-0.41791999999999996,-0.41739,-0.38896,-0.24495999999999998,-0.23562,-0.23407,-0.18534,-0.18214,-0.18136,-8.298e-2,-3.4420000000000006e-2,-1.1040000000000001e-2,-1.0400000000000001e-3,-1.03e-3,9.025e-2,0.11359,0.17717,0.20143,0.20543,0.21029,0.22490000000000002,0.23370000000000002,0.23570000000000002,0.96744,4.13078,4.1812499999999995,4.1847199999999996,4.19407,4.20407,4.2060699999999995,4.7456,4.747599999999999,4.749599999999999,4.751029999999999]","[20531.25,20531.28,20531.35,20531.53,20531.54,20531.68,20531.72,20531.73,20532.18,20532.19,20532.32,20532.53,20532.54,20532.62,20532.63,20532.94,20532.95,20533.07,20533.1,20533.55,20534.25,20534.56,20534.57,20534.59,20534.66,20534.84,20534.87,20534.9,20535.13,20535.47,20535.58,20535.65,20535.75,20535.91,20535.97,20536.12,20536.2,20536.23,20536.31,20536.42]"
2022-07-14 21:13:57.992873,21095990826,20533.825,20533.993134965476,20532.965753081873,3.551506865496688e-5,20533.11,20534.54,"[-1.07183,-0.56123,-0.5593,-0.5573,-0.52794,-0.51094,-0.50227,-0.50174,-0.47330999999999995,-0.42457999999999996,-0.28058,-0.27124,-0.26969,-0.22113,-0.21792999999999998,-0.21714999999999998,-0.19863999999999998,-0.10838999999999999,-9.838999999999999e-2,-9.838e-2,6.092e-2,0.10474,0.15243,0.15424000000000002,0.15624000000000002,0.16110000000000002,0.16990000000000002,0.90164,4.06498,4.11345,4.122990000000001,4.126460000000001,4.1364600000000005,4.6759900000000005,4.67799,4.75799,4.75942,5.0724800000000005,5.084090000000001,5.08609]","[20530.82,20531.01,20531.21,20531.53,20531.54,20531.68,20531.72,20531.73,20532.03,20532.18,20532.19,20532.32,20532.44,20532.54,20532.62,20532.95,20533.04,20533.07,20533.1,20533.11,20534.54,20534.55,20534.56,20534.57,20534.66,20534.86,20534.9,20535.47,20535.58,20535.65,20535.7,20535.75,20535.97,20536.2,20536.31,20536.39,20536.42,20536.43,20536.46,20536.47]"
2022-07-14 21:14:00.163611,21095991644,20536.28,20535.768602535834,20535.806197900434,1.3827607444739465e-4,20535.65,20536.91,"[-0.75399,-0.74599,-0.59799,-0.51997,-0.45441000000000004,-0.43242,-0.37916,-0.3306,-0.1807,-0.17066,-0.168,-0.16498000000000002,-0.16012,-0.15526,-0.14284000000000002,-0.13884000000000002,-0.12884,-3.859e-2,-2.5259999999999998e-2,-6.83e-3,6.573e-2,7.579e-2,9.173999999999999e-2,0.10769999999999999,0.16915999999999998,0.65655,0.81655,0.90662,0.96422,0.9758899999999999,0.9784999999999999,1.0093699999999999,1.0206199999999999,1.0726799999999999,1.1267399999999999,1.1281499999999998,1.1548699999999998,1.15851,1.15902,1.56833]","[20534.09,20534.11,20534.12,20534.14,20534.19,20534.2,20534.25,20534.26,20534.4,20534.51,20534.89,20534.9,20535.0,20535.12,20535.24,20535.42,20535.59,20535.6,20535.63,20535.65,20536.91,20536.98,20537.0,20537.02,20537.77,20537.81,20538.29,20538.45,20538.46,20538.66,20538.69,20538.71,20538.83,20538.87,20538.9,20539.03,20539.04,20539.07,20539.11,20539.19]"
2022-07-14 21:14:01.023043,21095991855,20536.01,20535.831945137154,20535.6952786697,1.2024711293140625e-4,20535.17,20536.85,"[-0.8764000000000001,-0.87485,-0.8661800000000001,-0.8641800000000001,-0.81545,-0.76219,-0.61229,-0.60429,-0.46029,-0.40473,-0.31787,-0.26611,-0.21991,-0.21725,-0.127,-0.12214,-0.11728,-0.10486,-6.49e-3,-3.16e-3,4.86e-3,0.13854,0.17293,0.26128,0.27723000000000003,0.27923000000000003,0.29023000000000004,0.29123000000000004,0.4031600000000001,0.4646200000000001,0.95201,1.11201,1.12141,1.2114800000000001,1.2690800000000002,1.2714900000000002,1.2741000000000002,1.3049700000000002,1.3162200000000002,1.3682800000000002]","[20533.63,20533.64,20533.73,20533.84,20533.87,20533.88,20534.09,20534.11,20534.12,20534.14,20534.25,20534.26,20534.51,20534.72,20534.9,20535.0,20535.12,20535.14,20535.15,20535.17,20536.85,20536.86,20536.87,20536.88,20536.89,20536.9,20536.91,20536.93,20537.76,20537.77,20537.81,20538.29,20538.32,20538.45,20538.46,20538.66,20538.69,20538.71,20538.83,20538.87]"
2022-07-14 21:14:02.250140,21095992357,20533.38,20532.64020260492,20532.688508678195,6.175008957373635e-5,20532.58,20534.18,"[-3.97241,-3.93818,-3.75818,-0.71332,-0.5483,-0.5383,-0.5306,-0.48059999999999997,-0.45396,-0.45196,-0.45003,-0.44117999999999996,-0.41181999999999996,-0.40181999999999995,-0.40129,-0.37285999999999997,-0.22886,-0.22486,-0.12486,-4.264e-2,1.0906,1.10813,1.27013,1.43359,1.44332,1.44333,1.71761,1.72161,1.7792100000000002,1.7816200000000002,1.7937400000000001,1.8023200000000001,1.85105,1.8563800000000001,1.86637,1.8700100000000002,1.8919900000000003,2.37937,2.38137,2.38916]","[20529.67,20529.74,20530.0,20530.01,20530.03,20530.09,20530.36,20530.37,20530.74,20530.75,20531.48,20531.53,20531.54,20531.72,20531.73,20532.18,20532.23,20532.43,20532.44,20532.58,20534.18,20534.19,20534.2,20534.99,20535.0,20535.02,20535.07,20535.08,20535.17,20535.38,20535.4,20535.57,20535.58,20535.59,20535.7,20535.79,20535.8,20536.16,20536.25,20536.58]"
2022-07-14 21:14:03.484849,21095992802,20533.545,20533.888981392363,20533.57648429203,1.5485624685039194e-4,20532.95,20534.14,"[-1.1137700000000001,-1.1037700000000001,-1.09607,-0.98533,-0.91039,-0.7103900000000001,-0.53939,-0.53739,-0.53684,-0.5074799999999999,-0.4974799999999999,-0.49694999999999995,-0.46851999999999994,-0.4589599999999999,-0.31495999999999996,-0.24195999999999998,-0.23795999999999998,-0.22821999999999998,-0.14822,-9.838e-2,2.63e-2,0.18596,0.19516999999999998,0.20478,0.21450999999999998,0.22423999999999997,0.22424999999999998,0.24349999999999997,0.25207999999999997,0.30967999999999996,0.31467999999999996,0.80206,0.80447,0.85653,0.86432,0.86796,1.13552,1.29552,1.37046,1.59058]","[20530.03,20530.09,20530.1,20530.37,20530.38,20530.52,20530.74,20531.21,20531.53,20531.54,20531.72,20531.73,20531.88,20532.18,20532.19,20532.23,20532.44,20532.47,20532.94,20532.95,20534.14,20534.83,20534.84,20534.98,20534.99,20535.0,20535.02,20535.55,20535.57,20536.02,20536.15,20536.16,20536.22,20536.43,20536.58,20536.63,20536.72,20536.77,20536.8,20536.81]"
2022-07-14 21:14:05.029722,21095993092,20533.605,20533.422302839113,20533.88804203566,9.733041087256043e-5,20533.11,20534.1,"[-2.47101,-2.3602700000000003,-2.2853200000000005,-2.2328400000000004,-1.9124200000000002,-1.7819200000000002,-1.6109200000000001,-0.35071,-0.34871,-0.34816,-0.33843,-0.30907,-0.29907,-0.29854,-0.27011,-0.26055,-0.18286,-0.10171999999999999,-2.059e-2,-1.0e-3,2.17e-3,7.35e-3,1.735e-2,2.0550000000000002e-2,2.976e-2,5.4830000000000004e-2,6.456e-2,6.457e-2,0.22363,0.23543999999999998,0.24402,0.29402,0.54038,0.59798,0.60298,1.09036,1.09277,1.14483,1.14847,1.36844]","[20530.1,20530.11,20530.12,20530.32,20530.33,20530.52,20530.53,20530.74,20531.21,20531.38,20531.53,20531.54,20531.72,20531.73,20531.88,20532.18,20533.02,20533.04,20533.06,20533.11,20534.1,20534.11,20534.12,20534.54,20534.84,20534.98,20534.99,20535.02,20535.52,20535.53,20535.57,20535.84,20536.01,20536.02,20536.15,20536.16,20536.22,20536.43,20536.63,20536.71]"
2022-07-14 21:14:06.045150,21095993560,20534.79,20534.33777777778,20535.176613110558,1.270930128314058e-4,20534.16,20535.42,"[-1.32346,-1.31982,-1.24213,-1.23213,-1.06106,-0.98612,-0.90298,-0.82185,-0.80226,-0.79447,-0.78474,-0.58415,-0.43426,-0.30601,-2.771e-2,-2.668e-2,-1.8009999999999998e-2,-8.01e-3,-8.0e-3,-4.0e-3,2.435e-2,3.5070000000000004e-2,0.20753,0.21753,0.22727,0.23227,0.23327,0.23808,0.29254,0.51266,0.52259,0.52459,0.52802,0.53696,0.53896,0.53996,0.54316,0.70516,1.03332,1.0909200000000001]","[20532.01,20532.18,20532.57,20532.75,20532.76,20533.02,20533.04,20533.06,20533.13,20533.14,20533.15,20533.16,20533.17,20533.18,20533.55,20533.62,20533.66,20533.68,20533.78,20534.16,20535.42,20535.43,20536.08,20536.09,20536.13,20536.15,20536.72,20536.75,20536.76,20536.81,20536.83,20536.84,20536.85,20536.89,20536.9,20536.91,20537.25,20537.71,20537.77,20537.82]"
2022-07-14 21:14:07.109199,21095994618,20540.015,20541.140023323373,20539.556863293812,9.490684895155724e-5,20538.61,20541.42,"[-1.1741300000000001,-1.1701300000000001,-1.16772,-1.0700100000000001,-1.0613400000000002,-0.7713400000000001,-0.6052700000000001,-0.6032700000000001,-0.60272,-0.5767300000000001,-0.56674,-0.56577,-0.55116,-0.5062,-0.47272000000000003,-0.38534,-0.37561,-0.33928,-0.31934,-0.22004,2.435e-2,0.10303999999999999,0.1586,0.3186,0.46318,0.46818,0.53449,0.53699,0.5392,0.54856,0.6235,0.6395000000000001,0.7845300000000001,1.0427300000000002,1.5427300000000002,2.3113900000000003,2.47339,2.5133900000000002,2.51839,2.59333]","[20536.33,20536.45,20536.5,20536.62,20536.82,20536.83,20537.02,20537.11,20537.42,20537.88,20537.92,20538.0,20538.01,20538.54,20538.55,20538.57,20538.58,20538.59,20538.6,20538.61,20541.42,20541.43,20541.44,20541.45,20541.52,20541.54,20541.66,20541.89,20542.13,20542.39,20542.51,20542.52,20542.65,20542.66,20542.67,20542.69,20542.74,20542.89,20542.95,20543.06]"
2022-07-14 21:14:08.235965,21095995644,20538.66,20538.0300096982,20537.498871970805,6.702933178488518e-5,20538.03,20539.29,"[-0.60065,-0.59824,-0.58824,-0.58624,-0.52862,-0.23862000000000003,-0.22403000000000003,-0.21917000000000003,-0.16502000000000003,-0.16016000000000002,-0.15108000000000002,-0.14908000000000002,-0.14708000000000002,-0.12649000000000002,-8.971000000000001e-2,-7.158e-2,-6.159e-2,-4.713e-2,-2.01e-3,-1.0e-5,1.2992,1.39039,1.41487,1.41669,1.41765,1.4376300000000002,1.48161,1.9652,2.1272,2.1292,2.21127,2.21367,2.22266,2.2976,2.3697600000000003,2.4398400000000002,2.5198400000000003,2.6503500000000004,2.8973600000000004,2.8983600000000003]","[20536.75,20536.76,20536.78,20536.79,20536.82,20536.83,20536.86,20537.03,20537.04,20537.06,20537.13,20537.16,20537.31,20537.32,20537.33,20537.55,20537.56,20537.57,20537.65,20538.03,20539.29,20539.3,20539.31,20539.38,20539.62,20539.7,20539.82,20540.05,20540.08,20540.16,20540.58,20540.59,20540.62,20540.92,20540.93,20540.94,20541.15,20541.22,20541.23,20541.36]"
2022-07-14 21:14:09.307374,21095996453,20535.095,20535.103963507347,20535.060830763185,5.395866852248046e-5,20534.44,20535.75,"[-1.67249,-1.6574900000000001,-1.6481000000000001,-1.57054,-1.49559,-1.49226,-1.45004,-1.4464,-1.4444,-1.2824,-1.15869,-1.15624,-1.14124,-1.1402,-0.45638000000000006,-0.45637000000000005,-0.44664000000000004,-0.34827,-2.5e-2,-1.0e-2,9.73e-3,1.946e-2,0.10971,0.14606,0.30279,0.31739,0.32606,0.33579000000000003,0.36965000000000003,0.37938000000000005,0.38821000000000006,0.39220000000000005,0.76892,0.82654,0.8289500000000001,0.9268200000000001,3.2768200000000003,3.5668200000000003,3.7288200000000002,3.7775700000000003]","[20532.31,20532.51,20532.53,20532.54,20532.66,20532.86,20532.92,20533.02,20533.04,20533.05,20533.06,20533.31,20533.33,20533.61,20533.68,20533.72,20533.73,20533.74,20534.31,20534.44,20535.75,20535.94,20535.95,20536.46,20536.47,20536.48,20536.5,20536.55,20536.56,20536.78,20537.09,20537.23,20537.27,20537.32,20537.37,20537.48,20537.49,20537.51,20537.52,20537.57]"
2022-07-14 21:14:10.152916,21095996733,20534.44,20535.091766144815,20535.390627993507,1.2020062545976136e-4,20533.78,20535.1,"[-1.2078499999999996,-1.1928499999999997,-1.1178999999999997,-1.1088999999999998,-1.0997599999999998,-1.0971499999999998,-1.0938199999999998,-1.0515999999999999,-0.9590599999999999,-0.9454199999999999,-0.9304199999999999,-0.9284199999999999,-0.92597,-0.91097,-0.9099299999999999,-0.8852099999999999,-0.8852,-0.87547,-0.26087,-0.1625,1.02e-3,3.98e-2,0.13816,0.18421,0.18977000000000002,0.25574,0.26646000000000003,0.26838,0.27158,0.28131,0.29104,0.32387,0.35044,0.36504,0.37371,0.38344,0.39317,0.402,0.546,0.5484100000000001]","[20532.31,20532.34,20532.38,20532.52,20532.53,20532.66,20532.86,20532.89,20532.92,20533.0,20533.02,20533.06,20533.31,20533.33,20533.56,20533.68,20533.72,20533.75,20533.77,20533.78,20535.1,20535.64,20535.65,20535.66,20535.68,20535.69,20535.7,20535.72,20535.73,20535.75,20535.94,20536.26,20536.47,20536.48,20536.5,20536.55,20536.78,20537.09,20537.19,20537.37]"
2022-07-14 21:14:11.258484,21095997265,20537.065000000002,20536.800930802205,20537.55128727049,1.2973098652527455e-4,20535.89,20538.24,"[-2.0872699999999997,-2.07727,-2.07726,-1.4672599999999998,-1.43806,-1.43506,-1.42906,-1.02406,-0.47324,-0.3983,-0.37631,-0.23231,-0.22308999999999998,-0.21309999999999998,-6.938e-2,-4.383e-2,-3.383e-2,-3.279e-2,-1.08e-2,-6.33e-3,1.0e-2,1.9090000000000003e-2,2.8200000000000003e-2,4.148e-2,0.10779,0.10822,0.11621999999999999,0.16863999999999998,0.17045999999999997,0.22046,0.25504,0.31266,0.36266,0.38582,0.6598299999999999,0.6622399999999999,0.82424,0.87632,1.03632,1.03683]","[20533.65,20533.68,20533.75,20533.79,20533.81,20533.83,20533.85,20533.86,20533.87,20534.49,20534.5,20534.58,20534.71,20535.1,20535.31,20535.36,20535.51,20535.57,20535.85,20535.89,20538.24,20538.31,20538.37,20538.7,20538.71,20538.86,20539.26,20539.31,20539.38,20539.68,20539.78,20539.93,20539.96,20540.0,20540.04,20540.13,20540.3,20540.34,20540.53,20540.63]"
2022-07-14 21:14:12.320360,21095997624,20537.94,20538.045361000564,20537.205278702077,1.1724236722555595e-4,20537.51,20538.37,"[-0.5378499999999999,-0.52918,-0.52718,-0.5213,-0.51644,-0.50644,-0.42869999999999997,-0.40670999999999996,-0.39738999999999997,-0.39292,-0.38392,-0.37759,-0.37704,-0.15699,-0.14726,-0.1424,-0.12488,-2.6520000000000002e-2,-1.192e-2,-1.095e-2,6.64e-3,6.311e-2,6.551e-2,0.11276,0.27276,0.29712,0.34104999999999996,0.35033,0.56024,0.95183,0.97405,0.97605,1.13805,1.13856,1.14865,1.3540999999999999,1.8237799999999997,1.8987199999999997,2.1387199999999997,2.23872]","[20534.81,20534.99,20535.1,20535.11,20535.36,20535.46,20535.57,20535.7,20535.85,20535.88,20535.89,20536.07,20536.08,20536.09,20536.1,20536.12,20536.13,20536.14,20537.49,20537.51,20538.37,20538.38,20538.58,20538.78,20539.45,20539.71,20539.73,20539.76,20539.94,20539.95,20539.96,20540.09,20540.3,20540.63,20540.67,20540.71,20540.72,20540.73,20540.76,20540.82]"
2022-07-14 21:14:13.192109,21095997858,20537.43,20536.664176664926,20537.26493436398,1.3623932402230464e-4,20536.64,20538.22,"[-0.44189000000000006,-0.44087000000000004,-0.43087000000000003,-0.42087,-0.40587,-0.39687,-0.38187,-0.37987,-0.37587,-0.37532,-0.15527,-0.14554,-0.14068,-0.12316,-0.11316000000000001,-9.856000000000001e-2,-9.223e-2,-8.29e-2,-2.625e-2,-8.8e-4,5.663e-2,9.465e-2,9.565e-2,0.10019,0.11019,0.11473,0.27473000000000003,0.29909,0.33642000000000005,0.34570000000000006,0.34902000000000005,0.64419,1.03578,1.0579999999999998,1.0599999999999998,1.2219999999999998,1.2225099999999998,1.3098599999999998,1.70986,1.7199499999999999]","[20535.1,20535.13,20535.36,20535.64,20535.88,20535.9,20535.91,20535.92,20536.07,20536.08,20536.09,20536.1,20536.12,20536.13,20536.14,20536.16,20536.28,20536.38,20536.39,20536.64,20538.22,20538.23,20538.32,20539.17,20539.18,20539.42,20539.43,20539.69,20539.73,20539.76,20539.93,20539.94,20539.95,20539.96,20540.09,20540.3,20540.63,20540.65,20540.66,20540.67]"
2022-07-14 21:14:14.047574,21095998056,20537.475,20538.1863541767,20537.712496647822,1.431876351788218e-4,20536.72,20538.23,"[-0.58074,-0.56574,-0.55674,-0.54174,-0.53974,-0.53574,-0.5351899999999999,-0.31514,-0.30513999999999997,-0.29880999999999996,-0.28947999999999996,-0.23282999999999998,-0.19773,-0.19018,-0.18531999999999998,-0.17531999999999998,-0.17443999999999998,-0.12444,-0.10692,-0.10079,3.0e-3,7.0e-3,1.1e-2,2.0999999999999998e-2,2.1549999999999996e-2,2.3869999999999995e-2,0.15605,0.31605,0.34041,0.37773999999999996,0.42773999999999995,0.43701999999999996,0.82861,0.87861,0.88061,0.89056,1.05256,1.05307,1.14042,1.5404200000000001]","[20535.64,20535.88,20535.9,20535.91,20535.92,20536.07,20536.08,20536.13,20536.16,20536.28,20536.38,20536.39,20536.41,20536.42,20536.46,20536.64,20536.67,20536.69,20536.71,20536.72,20538.23,20538.95,20538.98,20539.18,20539.29,20539.41,20539.42,20539.43,20539.69,20539.73,20539.75,20539.76,20539.95,20540.0,20540.09,20540.28,20540.3,20540.63,20540.65,20540.66]"
2022-07-14 21:14:15.938154,21095998616,20537.18,20536.615659197498,20537.213021978216,1.5103575205783947e-4,20536.55,20537.81,"[-0.55649,-0.54649,-0.46629000000000004,-0.44399000000000005,-0.43399000000000004,-0.43079000000000006,-0.42079000000000005,-0.40579000000000004,-0.39079,-0.38179,-0.37979,-0.37579,-0.37524,-0.15519,-0.14546,-0.13546,-0.12613,-0.1164,-1.804e-2,-1.0e-3,1.819e-2,8.416e-2,8.516e-2,9.487999999999999e-2,0.12365,0.22200999999999999,0.23953,0.36756,0.37242,0.38742,0.39618,0.40591,0.41591,0.41646,0.7017899999999999,0.86179,0.88615,0.92348,1.31507,1.31707]","[20535.13,20535.28,20535.29,20535.36,20535.37,20535.46,20535.64,20535.85,20535.88,20535.91,20535.92,20536.07,20536.08,20536.09,20536.13,20536.28,20536.29,20536.51,20536.52,20536.55,20537.81,20538.09,20538.74,20538.75,20538.76,20538.77,20538.78,20538.79,20538.81,20538.91,20539.08,20539.17,20539.18,20539.29,20539.42,20539.43,20539.69,20539.73,20539.95,20540.09]"
